what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1335646677569
started,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1335646677589
started,bundle,com.android.ide.eclipse.traceview,15.0.0.v201110251216-213216,"com.android.ide.eclipse.traceview",1335646677723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646818747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335646818757
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1335646822786
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1335646822809
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1335646822833
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1335646822846
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1335646822852
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1335646822884
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1335646822911
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1335646822974
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1335646822976
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1335646823304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335646823776
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1335646823843
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1335646823849
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1335646823852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335646845172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335646847187
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335646849092
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1335646849362
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1335646849367
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1335646849402
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1335646851389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646882766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646883468
no handler,command,org.eclipse.jdt.debug.ui,,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646883476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646889927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646891949
no handler,command,org.eclipse.jdt.debug.ui,,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646891957
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1335646896652
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1335646897978
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1335646899105
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1335646899181
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646899364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335646919452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335646922026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335646923819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646928191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646928306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646928552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646929315
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646929403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646931893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646932812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646932982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646933766
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646933855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646936275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646952533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646952693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646953303
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646953381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646955392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646955936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646956069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646956519
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646956598
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1335646957649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646962630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646962773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646962924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335646963943
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335646964023
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335646971595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647043166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647045135
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335647046824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647047172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335647048261
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335647049598
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647055593
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335647058665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647059555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647059601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647062192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647071536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647141190
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335647146926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335647152871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335647154205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335647166223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335647168065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647168650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647169346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335647174833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335647176191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647180503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647207319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647208657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647259330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647263966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647314087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647316219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647324800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335647329263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335647337762
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1335647337848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335647341610
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1335647343377
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335647344056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647347821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647353429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647365711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647369854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647379576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335647384964
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1335647385568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647386012
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335647390181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335647390610
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335647392005
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335647395077
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335647398021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647398928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647398969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647414961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647420351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647420379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647426125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647427727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647427758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647439723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335647445433
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335647446624
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335647446686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647447594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647447634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647449868
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1335647450159
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1335647450185
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1335647450209
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1335647450387
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335647451701
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335647451703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647467121
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1335647486883
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1335647486887
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1335647489692
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1335647489695
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1335647489729
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1335647491676
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1335647538697
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1335647538716
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1335647550282
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1335647550337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647559240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335647559378
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335647561676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647564633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647565202
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335647565323
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335647567809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335647568428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335647568493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335648871226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335648873216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335648944683
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335648947350
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335648951395
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335648964909
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335648967103
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335648967145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335648972456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1335648972500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335649023754
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335649051431
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335649051756
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335649051781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335649060255
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1335649064570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335649106234
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335649106569
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335649106680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1335649132986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335649136912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335649144598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335649150048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335649164367
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1335649167872
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335649168762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335649170171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335649210013
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1335649258236
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335649259205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335649259263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335649712463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335650161298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335650180838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335656057552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335656387387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335656387980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335656390303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657095440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335657118219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657118523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657129094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657131706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657132447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657133893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657158635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657170182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657172747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657175810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657176888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335657179803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335657233726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657250798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657458116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335657476463
